,COMPANY,TITLE,QUALIFICATIONS,LINK,DESCRIPTION
33,Vistra,Summer Intern,"Incumbents will rotate through the different areas of the plant to gain a working knowledge of those areas of the plant.Assist with operational and mechanical activities to maximize plant availability and reliabilityOperate and monitor plant equipment and systems locally and remotely from the Control RoomPerform regular equipment rounds, taking critical readings from instruments and reports abnormal conditions to the appropriate managerUtilize plant informational systems to provide timely troubleshooting and repair of operational abnormalitiesAssist with mechanical maintenance tasks, routine Preventative Maintenance, and inspections and troubleshooting as assignedAssist in the development of standard operational procedures as assignedAdherence to safe working practices and identify hazards ,following through on corrective action in conjunction with ManagementSupport vendor relationships around plant production schedulesComplete required plant trainingAssist with unloading, handling and transferring of bulk chemicals, de-mineralized water trailers, and taking of samples for analysis and testingMaintain plant housekeeping and securityPerform other projects as assigned",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Blackstone-Plant/Summer-Intern_40008932-3,"Incumbents will rotate through the different areas of the plant to gain a working knowledge of those areas of the plant.Assist with operational and mechanical activities to maximize plant availability and reliabilityOperate and monitor plant equipment and systems locally and remotely from the Control RoomPerform regular equipment rounds, taking critical readings from instruments and reports abnormal conditions to the appropriate managerUtilize plant informational systems to provide timely troubleshooting and repair of operational abnormalitiesAssist with mechanical maintenance tasks, routine Preventative Maintenance, and inspections and troubleshooting as assignedAssist in the development of standard operational procedures as assignedAdherence to safe working practices and identify hazards ,following through on corrective action in conjunction with ManagementSupport vendor relationships around plant production schedulesComplete required plant trainingAssist with unloading, handling and transferring of bulk chemicals, de-mineralized water trailers, and taking of samples for analysis and testingMaintain plant housekeeping and securityPerform other projects as assigned"
34,Vistra,"Developer, Wholesale Applications","1-3+ years of software development experienceExperience gained through college degree programs and/or certifications is applicable to above skillsExposure to and understanding of SQL query tools and relational databases.Excellent communication and problem solving skills. Ability to multi-task and work well in team environment.Provide off hours support, including weekends as needed.​Knowledge of .Net/C#",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Developer--Wholesale-Applications_40008160-1,"Develop and implement enhancements and provide ongoing support for corporate applications, with a focus on wholesale systems.Follow support and development processes, standards, metrics, monitoring and reporting in order to ensure the wholesale solutions are available, responsive, and achieving business outcomes and objectives.Assist with translating business requirements into technical/executable delivery units, serving as a liaison between business & technology teams to ensure that requirements are fully understoodUnderstand the value drivers for Vistra business partners and stakeholders in order to inspire and achieve innovative value creation strategies.Create and update documentation (Business Process Designs, Functional Designs, etc."
36,Vistra,Power Plant Janitor,"Clean the interior of buildings including floors, carpet, rugs, windows and wallsDisinfect commonly used items like desks, door handles, office tools and phonesMaintain cleaning inventory, placing orders for new products when neededMaintain outdoor grounds, cut grass and trim bushesRemove debris and snow from sidewalksEmpty trash and recycling binsStock and maintain supply roomsVacuum, sweep and mop floorsClean and maintain restroomsWashing and clean windows and mirrorsNotify supervisors of unsafe conditionsDust furniture and fixtures",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Baldwin-Illinois/Power-Plant-Janitor_40008909-1,"Clean the interior of buildings including floors, carpet, rugs, windows and wallsDisinfect commonly used items like desks, door handles, office tools and phonesMaintain cleaning inventory, placing orders for new products when neededMaintain outdoor grounds, cut grass and trim bushesRemove debris and snow from sidewalksEmpty trash and recycling binsStock and maintain supply roomsVacuum, sweep and mop floorsClean and maintain restroomsWashing and clean windows and mirrorsNotify supervisors of unsafe conditionsDust furniture and fixtures"
38,Vistra,"Analyst IV, Technology Services","Experience with building automated processes using automation tools like BluePrism, UI Path, Microsoft Power PlatformExperience with Administering any of the Automation platformsExperience with managing the Microsoft Center of Excellence platformExperience with Reporting tools or technologies would be a plus",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Analyst-IV--Technology-Services_40008511-2,"Key Accountabilities•Perform daily operational activities and measure process quality and compliance. •Provide analysis/configuration support for applications as needed. •Identify, evaluate and implement opportunities for automation and continuous improvement of ITIL-aligned processes. •Partner with business users, process owners, architecture and development teams to ensure effective application use. •Lead, track, and communicate status of initiatives. •Develop positive working relationships with technology teams, business teams, and vendors in order to promote alignment between functions.•Design and create metrics for improved measurement and reporting. •Create and update documentation.•Understand and support the value drivers for Vistra to identify and deliver innovative value creation ideas. •Support and train the TS and end user community to increase adoption and communication of TS processes. •Show understanding of financial principles impacting the applications supported by the team. Education, Experience, & Skill Requirements•2-5 years professional experience in a technology or business field•Professional certifications a plus (e.g., ITIL, CSM, AWS)•Proficient at creating and updating process documentation.•Experience with identifying, evaluating, and implementing opportunities for automation and continuous improvement of ITIL-aligned processes. •Ability to lead, track, and communicate status of team initiatives. •Demonstrated ability to be trustworthy and dependable •Ability to learn quickly, be self-motivated to improve knowledge and tackle new challenges •Exceptional organizational skills, communication skills, and attention to detail required•Must be comfortable creating team and management-level communications and presenting to and interacting with leaders•Must demonstrate an energetic, hands-on, enthusiastic, results-oriented approach as a team player, capable of adding significant value to the existing team.Key Metrics•Process compliance•Agile delivery proficiency•System availability for applications•Ticket volumes and trending "
40,Vistra,Senior Derivative Accountant,"Performs assigned mark-to-market (MtM) accounting duties, including the consolidation and validation of transaction data.Develop and prepare various monthly reporting requirements relating to mark-to-market accounting activities.Completes assigned journal entries and account reconciliations.Provides 10-Q and 10-K support including mark-to-market disclosures.Assists with special projects and information requests.",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Senior-Derivative-Accountant_40008879-1,"Performs assigned mark-to-market (MtM) accounting duties, including the consolidation and validation of transaction data.Develop and prepare various monthly reporting requirements relating to mark-to-market accounting activities.Completes assigned journal entries and account reconciliations.Provides 10-Q and 10-K support including mark-to-market disclosures.Assists with special projects and information requests."
41,Vistra,LBCS Lead Billing Analyst,5+ years of experience to include advanced complex billing and system knowledgeDemonstrate strong project support experienceSolid understanding/knowledge of Utility regulationsIntermediate level knowledge of scripts/sqvi’s creation; advanced knowledge of system table functionalityContract interpretationStrong communication and organizational skills as well as the ability to multitaskProficiency in MS Office Suite to include advanced Excel skillsBeginner SAS and/or Python skillsMinimum of a high school diploma or equivalent,https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/LBCS-Lead-Billing-Analyst_40008892-1,"Responsibility for the billing of highly sensitive, complex customersUtilize billing system, scripts/sqvi’s/ to assist in the daily billing activitiesCreate required sqvi’s for special projectsConduct root cause analysis for escalated issues Perform critical defect and UAT testing Provide advanced level training to teamSupport advanced level managed event/incident resolutionPerform monthly, quarterly and yearly control activitiesCreate and update process documentationLead teams in support of special projectsServe as an SME for Billing TeamAssist with internal and external audit and compliance requirements"
42,Vistra,Business Sales Executive,"Contact commercial customer from a defined prospecting list.Present competitive business solutions that meet customers’ needsMeet and exceed sales quotas.Effectively manage prospects in their assigned sales territoryMaintain records and timely complete all required reports to build a pipelines of customer for future prospecting. Collect customer, market, and competitor information during the sales process to improve channel successMaintain high level of open communication and morale within the group and among supporting work groups.Assist in presenting results/implications and recommendations to management. ",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Harlingen-TX/Business-Sales-Executive_40008926-2,"Contact commercial customer from a defined prospecting list.Present competitive business solutions that meet customers’ needsMeet and exceed sales quotas.Effectively manage prospects in their assigned sales territoryMaintain records and timely complete all required reports to build a pipelines of customer for future prospecting. Collect customer, market, and competitor information during the sales process to improve channel successMaintain high level of open communication and morale within the group and among supporting work groups.Assist in presenting results/implications and recommendations to management. "
44,Vistra,Power Plant Technician - I&C,"Proficient in primary skill required of positionProficient skills for maintaining equipment at the plantPerforms troubleshooting and documentation, and assists in the resolution of problems discovered on shiftPerforms daily maintenance, overhauls, calibration, troubleshooting, repair/replacement and removal/installation of plant equipment and systems.Makes decisions and recommends appropriate repair techniques for plant equipment to peers, supervisors, plant management.Conducts excitation system inspections and preventive maintenanceProficient in operating material handling equipmentDevelops and implements plant operating proceduresUnderstands relationship of equipment to plant systemsMay provide instruction and teaching to lower level employeesEnsures strict adherence to safety, health and environmental procedures as they relate to plant operations and maintenance including but not limited to Lockout Tagout, Job Safety Analysis, Confined Space, Hot Work, Electrical Safety and PPE",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Lake-Road-Plant/Power-Plant-Technician---I-C_40008656-3,"Proficient in primary skill required of positionProficient skills for maintaining equipment at the plantPerforms troubleshooting and documentation, and assists in the resolution of problems discovered on shiftPerforms daily maintenance, overhauls, calibration, troubleshooting, repair/replacement and removal/installation of plant equipment and systems.Makes decisions and recommends appropriate repair techniques for plant equipment to peers, supervisors, plant management.Conducts excitation system inspections and preventive maintenanceProficient in operating material handling equipmentDevelops and implements plant operating proceduresUnderstands relationship of equipment to plant systemsMay provide instruction and teaching to lower level employeesEnsures strict adherence to safety, health and environmental procedures as they relate to plant operations and maintenance including but not limited to Lockout Tagout, Job Safety Analysis, Confined Space, Hot Work, Electrical Safety and PPE"
45,Vistra,Computer Scientist - Intern Position,Develop c# or c++ code that can read time-averaged and snapshot data from a pi-historian and save the data in a csv formatted fileDevelop python code to perform that can read time-averaged and snapshot data from a pi-historianDocument the codeAll other duties as assigned,https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Computer-Scientist---Intern-Position_40008910-2,Develop c# or c++ code that can read time-averaged and snapshot data from a pi-historian and save the data in a csv formatted fileDevelop python code to perform that can read time-averaged and snapshot data from a pi-historianDocument the codeAll other duties as assigned
47,Vistra,Power Plant Operations Technician  (12hr shift),"Minimum 2 years of related experienceMinimum of a High School diploma or equivalentExperience gained through college degree programs and/or certifications is applicable to above skillsDemonstrate effective oral and verbal communications skillsIf applicable, candidate will hold the required level of state license as recognized by the governing body of that particular state (MA, OH)Preferred but not required – MA Class 1, 2, or 3 Engineer and/or Class 1 or 2 Fireman LicenseLevel/grade will be determined based on experienceMust pass POSS/MASS pre-employment test ",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Bellingham-Plant/Ops-Technician----12hr_40008094-1,"Inspects, repairs, and maintains various types of plant equipmentMay direct the work of employeesUnderstands and is able to ensure proper operation of the plant. May be responsible for plant oversight in the absence of managementRepairs and calibrates equipmentTroubleshoots equipment and systemsDevelops and implements plant operating proceduresEnsures strict adherence to safety, health and environmental procedures as they relate to plant operations and maintenance including but not limited to Lockout Tagout, Job Safety Analysis, Confined Space, Hot Work, Electrical Safety and PPEActively trains others in area of expertisePerforms technical work or analysis of processes in areas of expertiseGains knowledge of the entire plant cycle and how it functions "
50,Vistra,"Principal Analyst, NERC CIP Compliance","Experience gained through college degree programs and/or certifications in technology related field, or equivalent experience10+ years experience in Cyber Security or Compliance with a strong understanding of the following: NERC CIP, ERCOT Protocols, ISO 27001, NRC, NIST 800-53, SOX, PCI, NACHA Demonstrate ability to facilitate agreement across a wide range of disparate stakeholders Demonstrate ability of IT Compliance, Governance best practices and Performance Improvement principlesExperience with application development or a coding technology language such as (VBA, PowerShell, Python, Ruby, C++, etc.)Experience with ICS devices, Generation or Transmission experienceWorking knowledge of agile frame work and methodologiesExperience with Cloud security & compliance best practicesProfessional certification a plus (e.g., CISM, CISA, CISSP, Digital Design)",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Principal-Analyst--NERC-CIP-Compliance_40008597-2,"Perform assigned duties with high degree of accuracy and consistency.Accurately interpret regulations and design processes that inherently result in compliance behavior and evidence without adding undue administrative burden to plant staff.Maintaining positive relationships with plant teams, vendors, governmental agencies, in order to promote cooperative working relationships.Support technology key controls and compliance with regulatory requirements (i.e. ERCOT, NERC-CIP, etc), and corporate technology management and internal audit requirements.Identify opportunities for efficiency and automation within compliance controls.Support projects such that they are deployed within performance, cost, and schedule targets without disrupting compliance requirements.Support metrics processes that track the status of compliance and compliance tool effectiveness and health.Participate in a departmental culture that fosters accountability for results while promoting the use of diverse backgrounds and experiences"
51,Vistra,Accounts Payable Supervisor,"Bachelor's degree in accounting/finance/business.Minimum of 7 years of accounting/finance work experience or similar work experience in Accounts Payable.Competencies with general accounting principles. Self-starter who takes end-to-end ownership in achieving business objectives. Strong team player, eager to take on challenges and responsibilities of increased complexity. Excellent collaboration and communication skills. Analytical and problem-solving skills. High level of reliability, precision and attention to detail. Proficient in Excel. ",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Accounts-Payable-Supervisor_40008899-1,"Assist external vendors, business operations and plant team members. Assist senior manager with all aspects of the Accounts Payable process. Supervise accounts payable staff and oversee outsourced work performed by external vendors."
55,Vistra,"Engineer, Cloud Operations","Learn and assist with Amazon Web Services (AWS) implementation. AWS Solutions Architect Associate certification required within first 3 months of employment.Collaborate with development teams to assist with integrating new products into large scale, enterprise infrastructure.Provide rotational, on-call, operation support of cloud services, deliver infrastructure as code through continuous integration and continuous delivery pipeline using tools such as Ansible, Jenkins, and Git.Assist with AIOPS/ML development using Python, Jupiter Notebooks and other tools.Assist with the development and documentation of processes and standards as cloud operations mature.Produce status reports and quality metrics.",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Engineer--Cloud-Operations_40008886-2,"Learn and assist with Amazon Web Services (AWS) implementation. AWS Solutions Architect Associate certification required within first 3 months of employment.Collaborate with development teams to assist with integrating new products into large scale, enterprise infrastructure.Provide rotational, on-call, operation support of cloud services, deliver infrastructure as code through continuous integration and continuous delivery pipeline using tools such as Ansible, Jenkins, and Git.Assist with AIOPS/ML development using Python, Jupiter Notebooks and other tools.Assist with the development and documentation of processes and standards as cloud operations mature.Produce status reports and quality metrics."
56,Vistra,Renewables Design Engineer,"Solar (panel type, trackers, inverters, controls, etc.)Battery Energy Storage System (battery type, container, modified warehouse, control, inverters, etc.)",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Renewables-Design-Engineer_40008885-2,"Solar (panel type, trackers, inverters, controls, etc.)Battery Energy Storage System (battery type, container, modified warehouse, control, inverters, etc.)"
57,Vistra,"Analyst V, Offer Strategy & Margin Management","Conduct economic, financial, competitive and pricing analysisAssist in evaluating residential offer strategy by performing detailed analysis on channel performance and sales mixLead enhancement of go-to market planning models that help execute / launch campaigns; must be comfortable dealing with large quantities of data in Excel, Tableau, and / or SASProactively monitor and manage the margins of new and existing customers while supporting company efforts to minimize customer lossesConduct ad hoc reporting and analysis to drive critical time sensitive business decisionsProactively analyze markets and identify market segments where the company's position could be improvedConduct variance analysis on sales mix and margin performance at the channel and program level; assist in presenting results, key observations, implications and recommendations to mid and senior managementCollaborate with sales and marketing channels to identify performance improvement opportunities and design effective tools and tactics to improve performanceSupport monthly and annual planning / forecasting processLeverage knowledge of project management principles to partner with project management office and ensure prices are executed by all channels and programs on time and defect freeExhibit a high level of morale and open communication, promoting transparency across the organization regarding offer strategy decisionsActively participate in cross-functional teams, providing analysis expertise, offering original perspectives, and challenging the conventional view to better align decision making with changing market environmentsProvide support on an as needed basis to Campaign Management and Marketing teams to drive marketing and channel plan development",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Analyst-V--Offer-Strategy---Margin-Management_40008701-1,"Conduct economic, financial, competitive and pricing analysisAssist in evaluating residential offer strategy by performing detailed analysis on channel performance and sales mixLead enhancement of go-to market planning models that help execute / launch campaigns; must be comfortable dealing with large quantities of data in Excel, Tableau, and / or SASProactively monitor and manage the margins of new and existing customers while supporting company efforts to minimize customer lossesConduct ad hoc reporting and analysis to drive critical time sensitive business decisionsProactively analyze markets and identify market segments where the company's position could be improvedConduct variance analysis on sales mix and margin performance at the channel and program level; assist in presenting results, key observations, implications and recommendations to mid and senior managementCollaborate with sales and marketing channels to identify performance improvement opportunities and design effective tools and tactics to improve performanceSupport monthly and annual planning / forecasting processLeverage knowledge of project management principles to partner with project management office and ensure prices are executed by all channels and programs on time and defect freeExhibit a high level of morale and open communication, promoting transparency across the organization regarding offer strategy decisionsActively participate in cross-functional teams, providing analysis expertise, offering original perspectives, and challenging the conventional view to better align decision making with changing market environmentsProvide support on an as needed basis to Campaign Management and Marketing teams to drive marketing and channel plan development"
58,Vistra,Senior Analyst - Power Modeling,"5+ years of progressive experience or any other equivalent experience and training which provides a commensurate level of knowledge, skills, and abilities toward engineering, mathematics, statistics, or analyticsExperience gained through college degree programs and/or certifications is applicable to above skillsExcellent knowledge of wholesale and retail energy markets with experience in multiple geographiesFundamental modeling skills with programs such as GE-MAPS, PROMOD, Plexos, Aurora, or similar, is a plusAbility to understand and code for data analysis, optimization, or regression (e.g., SQL, Python, R, SAS, etc.) is a plusExperience with or knowledge of the Business Intelligence tools, including Tableau and/or Power BI is a plusPresentation, communication, and negotiation skillsMinimum education is High School Diploma or equivalency ",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Senior-Analyst---Power-Modeling_40008662-1,"Support commercial team by providing short-term and long-term fundamental views as necessary, renewable resources and their cost trends, to assist commercial and point of views in all key marketsDeep understanding and continuous improvement of the company’s fundamental power modeling toolsDetermine market price and congestion impact due to potential market changes, including new renewables, transmission upgrades, supply/demand evolution, and market rule changesPerform fundamental analysis to support investment decisions, including capital projects and M&A activityDetailed knowledge of capacity market rules and fundamentals to support capacity market bidding activity and other commercial decision-makingUp-to-date knowledge on plant retirements, new entries, especially in new renewables, mid-term demand, and fuel price expectationsAs needed, contribute to artificial intelligence/machine learning (AI/ML) and data science projects."
59,Vistra,Corporate Sustainability Sr Specialist,"5-7 years experience in corporate sustainability, strategy, communications, and/or environmental science. Working knowledge of ESG landscape including the various voluntary reporting frameworks and associated carbon accounting protocols.Experience with sustainability reporting and ESG ratings and rankings preferred.Strong written and oral communication skills; ability to communicate accurately and concisely to all levels within the company as well as develop and edit written materials. Thrives in a high-visibility, high-impact position within the organization.Thinks strategically and analytically to understand business impacts when evaluating and implementing new ESG initiatives.Excellent time management, planning, and organizational skills. Team player and recognized leader who can work effectively across multiple business units to influence and educate.Expertise in Microsoft Office suite applications.Minimum of High School diploma.Experience gained through college degree programs and/or certifications is applicable to above skills.",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Corporate-Sustainability-Sr-Specialist_40008171-1,"Prepare sustainability reporting and public disclosures including Vistra’s annual Sustainability Report, various ESG reports, corporate website, questionnaires, and industry surveys, and engage with key ESG ratings and rankings organizations. Draft and submit regular submissions to sustainability ratings agencies, such as MSCI, ISS, CDP, Sustainalytics, etc.Partner with functional leads of various business units to i.) collect data and metrics for reporting, ii.) ensure consistent and accurate internal and external sustainability messaging, and iii.) promote broad awareness of ESG initiatives.Support the calculation and reporting of emissions data and monitor the progress towards public targets.Ensure sustainability benchmarks and reporting metrics are established, measured, and maintained.Serve as an internal leader and subject matter expert on the company’s sustainability program and ESG metrics, educating co-workers on relevant topics.Research and remain current on ESG trends, best practices, and policies while also benchmarking Vistra against peer companies to identify and recommend opportunities to advance the company’s sustainability strategy.Bring creative thinking to the team with a focus on identifying new ways to tell Vistra’s sustainability story, streamline data collection, and strengthen our ESG efforts."
60,Vistra,Retail Contract Management Specialist,"4-6 years in contract related work experience. Excellent business and analytical acumen4+ years experience in a customer-focused and/or project coordination role4+ years contract and negotiation experience preferred Excellent negotiating, consensus building and conflict resolution skillsAbility to manage a diverse range of projects simultaneouslyAble to effectively contribute to and lead small work groups, process team and focus groupsAdvanced Skill in using computer software applications such as MS Office products, SAP, Sales Force, Workshare Compare and various CLM platformsExtensive communication and teamwork skills with both internal and external customersDemonstrated ability to work effectively in a rapidly changing environmentExcellent interpersonal skillsMust be able to build relationships with key internal customers",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Irving-Texas/Retail-Contract-Management-Specialist_40008747-2,"Lead system enhancement efforts to identify requirements and perform pre-implementation testing and manage rollout. Train, Implement and manage an effective change management process to ensure smooth transition of new or adapted processes for the contract teams.Develop and present regular and timely reports, as needed.Provides second level of technical support to internal stakeholders to resolve issues and drive automation between Salesforce and CLM platformsExperience with Salesforce Standard and Custom objects, fields, field validation rules Experience defining systems strategy, road-map, developing process flow diagrams, developing systems requirements, designing and prototyping, testing, training, defining support procedures, and implementing practical business solutions.Experience in solution design, database modeling, and working hand and hand with technical architects. Good understanding of data structures and their impact on reports, UI, and integrationsMonitor and assess day-to-day related issues to ensure business practices, policies and procedures are executed in an effective manner and developing improvements to business processes as determined by the business needs.Create and maintain ongoing dialogue with strategic partner(s), internal personnel and Vistra Governance to ensure a positive, valued relationship that has unambiguous alignment with business initiativesConduct research and analysis to gain a detailed insight and is dedicated to providing clear and credible responses and meeting the expectations and requirements of the business clients.Work under minimal supervision/guidanceRespond to questions from business clients regarding any aspect of contract data.Utilizes expert knowledge to assist Lead and Principal Analyst on the team with complex structures and negotiation guidanceActively work with various internal/external teams by providing data expertise, offering original perspectives, and challenging conventional views to better align decision making/perceptions with changing business needs."
61,Vistra,"Shift Technician, level A, with Welder experience",Welding symbols & drawingsMetallurgyHeliarc weldingShielded Metal Arc weldingMig weldingDissimilar metals weldingArc gougingOxygen/acetylene torchPlasma torchMetal fabrication & lay-outHand & Power toolsRiggingPreheat & Post Heat principles,https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Baldwin-Illinois/Shift-Technician--level-A--with-Welder-experience_40008095-2,Welding symbols & drawingsMetallurgyHeliarc weldingShielded Metal Arc weldingMig weldingDissimilar metals weldingArc gougingOxygen/acetylene torchPlasma torchMetal fabrication & lay-outHand & Power toolsRiggingPreheat & Post Heat principles
62,Vistra,Principal Engineer/Specialist - Oak Grove Plant,High School Diploma and 12 yrs related job experienceOr 2 yr Associate degree in related science and 10 yrs related experienceOr 4 yrs Bachelors degree in Engineering or other Construction Management related degree and 8 yrs related job experience,https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Franklin-Texas/Principal-Engineer-Specialist---Oak-Grove-Plant_40008861-2,High School Diploma and 12 yrs related job experienceOr 2 yr Associate degree in related science and 10 yrs related experienceOr 4 yrs Bachelors degree in Engineering or other Construction Management related degree and 8 yrs related job experience
63,Vistra,Electrical/Instrumentation and Controls Technician,"Performs troubleshooting and documentation, and assists in the resolution of problems discovered on shiftPerforms daily maintenance, overhauls, calibration, troubleshooting, repair/replacement and removal/installation of plant equipment and systems.Makes decisions and recommends appropriate repair techniques for plant equipment to peers, supervisors, plant management.Conducts excitation system inspections and preventive maintenanceProficient in operating material handling equipmentDevelops and implements plant operating proceduresUnderstands relationship of equipment to plant systemsMay provide instruction and teaching to lower level employeesEnsures strict adherence to safety, health and environmental procedures as they relate to plant operations and maintenance including but not limited to Lockout Tagout, Job Safety Analysis, Confined Space, Hot Work, Electrical Safety and PPE",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Veazie-Maine/Instrumentation-and-Controls-Technician_40008733-3,"Performs troubleshooting and documentation, and assists in the resolution of problems discovered on shiftPerforms daily maintenance, overhauls, calibration, troubleshooting, repair/replacement and removal/installation of plant equipment and systems.Makes decisions and recommends appropriate repair techniques for plant equipment to peers, supervisors, plant management.Conducts excitation system inspections and preventive maintenanceProficient in operating material handling equipmentDevelops and implements plant operating proceduresUnderstands relationship of equipment to plant systemsMay provide instruction and teaching to lower level employeesEnsures strict adherence to safety, health and environmental procedures as they relate to plant operations and maintenance including but not limited to Lockout Tagout, Job Safety Analysis, Confined Space, Hot Work, Electrical Safety and PPE"
64,Vistra,Environmental Health and Safety Manager,"Be responsible for providing leadership and supporting the development and implementation of environmental, health & safety compliance programs for 2 plants.Analyze, prepare, and submit all environmental reports and prepare, plan, and submit all regulatory compliance notifications.Manages recordkeeping and programs required for EHS regulatory compliance. Manages injury and near miss incidents including injury and illness reporting to the company and investigations and learnings.Ensures plant employees are properly trained on permits and all company EHS procedures and policies. Maintains awareness of safe working conditions and practices safe work habits in all activities.Educates and promotes safe work practices and programs.Interacts with external agencies as representative of the plant and the company.",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Milford-Connecticut/Environmental-Health-and-Safety-Manager_40008847-3,"Be responsible for providing leadership and supporting the development and implementation of environmental, health & safety compliance programs for 2 plants.Analyze, prepare, and submit all environmental reports and prepare, plan, and submit all regulatory compliance notifications.Manages recordkeeping and programs required for EHS regulatory compliance. Manages injury and near miss incidents including injury and illness reporting to the company and investigations and learnings.Ensures plant employees are properly trained on permits and all company EHS procedures and policies. Maintains awareness of safe working conditions and practices safe work habits in all activities.Educates and promotes safe work practices and programs.Interacts with external agencies as representative of the plant and the company."
69,Vistra,Licensing Engineer - Comanche Peak Nuclear Plant,"High School diploma/GED equivalent required.Bachelor of science degree in Nuclear Engineering Technology or:Bachelor's degree +9 years related work experience or:Associate degree in Engineering, Engineering Technology or related field +11 years related work experience or:Certified educational experience equivalent to an Associates degree in Engineering, Engineering Technology, or related field + 11 years related work",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Glen-Rose-Texas/Licensing-Engineer---Comanche-Peak-Nuclear-Plant_40008846-2,"Represents Luminant Power with the NRC and other regulatory agencies on matters for assigned area of responsibilities pertaining to CPNPP including the licensing bases, license amendments, relief requests, burden reduction and improvements, and inspections while enhancing Luminant's regulatory reputation.Maintains assigned licensing basis documents for CPNPP, as required by federal regulations, through the control of licensing basis documents and regulatory correspondence. Coordinates the resolution of questions involving the interpretation of NRC regulations, rules, license requirements, Technical Specification requirements, Safety Analysis Report commitments and reportability issues for assigned area of responsibilities.Assures that information communicated to regulatory agencies is timely and technically accurate.Maintains Commitments for assigned area of responsibilities in the Commitment Management System as a management tool to increase confidence in the completion of and compliance with regulatory requirements.Supports the NRC inspection program of CPNPP and station support of the NRC Reactor Oversight Program (ROP). Provides insight to Luminant Power management on reactor oversight matters such as NRC performance indicators, NRC inspection results, enforcement activities and issue significance determination.Prepares and submits timely and accurate reporting of NRC performance indicators and INPO/WANO performance indicators.Participates in industry groups and committees such the Nuclear Energy Institute (NEI), PWR Owners Group, and Region IV Utility Group to maintain awareness of regulatory trends and to effect regulatory reform and influence for assigned area of responsibilitiesCoordinates correspondence and/or technical responses to regulatory agencies and groupsAll other duties as assigned"
70,Vistra,Power Plant Technician,"Performs troubleshooting and documentation, and assists in the resolution of problems discovered on shift.Performs daily maintenance, overhauls, calibration, troubleshooting, repair/replacement and removal/installation of plant equipment and systems.Makes decisions and recommends appropriate repair techniques for plant equipment to peers, supervisors, plant management.Conducts excitation system inspections and preventive maintenanceProficient in operating material handling equipmentDevelops and implements plant operating proceduresUnderstands relationship of equipment to plant systemsMay provide instruction and teaching to less experienced employeesEnsures strict adherence to safety, health and environmental procedures as they relate to plant operations and maintenance including but not limited to Lockout Tagout, Job Safety Analysis, Confined Space, Hot Work, Electrical Safety and PPE",https://vst.wd5.myworkdayjobs.com/en-US/vistra_careers/job/Kendall-Plant/Plant-Tech-III_40008433-4,"Performs troubleshooting and documentation, and assists in the resolution of problems discovered on shift.Performs daily maintenance, overhauls, calibration, troubleshooting, repair/replacement and removal/installation of plant equipment and systems.Makes decisions and recommends appropriate repair techniques for plant equipment to peers, supervisors, plant management.Conducts excitation system inspections and preventive maintenanceProficient in operating material handling equipmentDevelops and implements plant operating proceduresUnderstands relationship of equipment to plant systemsMay provide instruction and teaching to less experienced employeesEnsures strict adherence to safety, health and environmental procedures as they relate to plant operations and maintenance including but not limited to Lockout Tagout, Job Safety Analysis, Confined Space, Hot Work, Electrical Safety and PPE"
