,job_title,job_desc,company,category
217,Tier 4 SW Support Engineer,"working on a product that provides end-to-end network management and a provisioning solution for today's complex multi-domain networks. your work will transform customer needs and expectations into success from every angle! 
the team:
here we'll closely work with customers in analyzing production issues, debug a comprehensive suite of products, develop a solution, deploy it, and verify the issues are completely addressed to their satisfaction. be a key member of the team responsible for implementing cisco's key vision - making customer success a reality and making a positive impact to the organization!
role & responsibilities:
in this highly visible role as a software engineer you will:
·         analyze, develop, implement and test fixes to address issues encountered by customers.
·         develop solutions to problems in existing software components.
·         perform unit & integration tests, write test plans to cover all possible scenarios, and document the results.
·         be responsible for reviewing the work of other software systems programming personnel.
·         debug software components written in python and java, parts of a complex network management product.
qualifications:
masters or bachelors with demonstrated ability in software development or support with expertise in python, web applications, and to a lesser extent java. other technologies such as kubernetes, docker, linux and microservices are a plus.
while being a special combination, familiarity with both the ip networking world and the optical transport world is complementary to our product.
·         ability to develop quick solutions to customer issues and produce patches to customers with high quality.
·         understanding of networking and network management protocols such as netconf, restconf, snmp, syslog, and kafka.
·         experience with linux is required.
·         familiarity with a variety of network equipment from cisco, juniper, ciena, huawei, nokia (alcatel lucent), infinera is an advantage.
·         experience in developing network management software.
·         exposure to git tools and bash scripting is a plus.
·         certifications such as ccna/ccnp/ccip/oracle/red hat linux/java/open stack are a plus.
about cisco
the internet of everything is a phenomenon driving new opportunities for cisco and it's impacting our customers' businesses worldwide. we are innovators and have been since the early days of connectivity. today, we are building teams that are expanding our technology solutions in the mobile, cloud, security, it, and big data spaces, including software and consulting services. as cisco delivers the network that powers the internet, we are connecting the unconnected. your ideas will impact everything from retail, healthcare, and entertainment, to public and private sectors, and far beyond. collaborate with like-minded innovators in a fun and flexible culture that has earned cisco global recognition as a great place to work. with roughly 10 billion connected things in the world now and over 50 billion estimated in the future, your career has exponential possibilities at cisco. 
 ",Cisco,Software engineering
218,"Software QA Engineer - Python/Pearl Automation ,L2/L3 Network Protocols [3+Years]","cisco next generation fire power threat defense (ftd) is the flagship product from security business group (sbg). ftd integrates aware-willing asa firewall services and world best and well known ips engine snort in to a high-performance appliance. it is a very successful product and continue to lead the market with threat centric focus and market differentiating features. though we take great pride in being market leaders in threat security for long time, we are constantly innovating and enhancing our solutions to address the constantly evolving threat perceptions and changing data security paradigms so that our customers are always secured. we take our customers trust in us very seriously and go all the way to ensure we protect their data all times. our team works on leading security and threat mitigation solutions that are strong, scalable and easily manageable.
currently, ftd team in india is looking for talented and motivated individuals who can work effectively in a team-oriented environment and lead/give to the development and test of our next generation firewall technologies.
required qualifications
be/me with 3+ years proven ability in network and security domain
experience in system testing of network security products, preferably with firewalls and intrusion prevention.
knowledge in l2 and l3 protocols, multicast, vrf,ipsec vpn, sslvpn. knowledge in l4-l7 network layers.
experience in writing test plan, creating test cases and test review to ensure adequate coverage for system testing.
automation experience with python, rest api, jenkins, linux fundamentals in an added advantage.
experience in deploying and testing firewall in aws, azure fw, google cloud, oracle.
good knowledge in networking and ability to work with third party traffic generators(e.g. teravm, spirent) is preferred.
role & responsibilities
have system-level focus while understanding the impact of every component.
build and maintain network topologies essential for testing.
be responsible for the test engineering activities for features.
engage with support teams and/or customers learn how they deploy network security solutions.
work with different development and quality assurances groups to achieve the best quality.
drive/collaborate with other technical leaders/software engineers on system/functional design.

#ciscosecureeng23",Cisco,Software engineering
219,"Senior Site Reliability Engineer, Cloud Platform (PCI/FedRamp)","to be considered for this position, please apply directly using this link: https://grnh.se/08c4bc251us
at cisco meraki, we know that technology can connect, empower, and drive us. our mission is to simplify technology so our customers can focus on what's most meaningful to them: their students, patients, customers, and businesses. we’re making networking easier, faster, and smarter with technology that simply works!
meraki's sre cloud platform team is responsible for building and scaling the cloud that supports millions of meraki devices across the world. meraki’s customer base has grown by a factor of 2-3 every year, serving more than 4 billion http requests per day across eight data centers. our customers depend on the meraki cloud to monitor their critical infrastructure of network switches, security appliances, wireless aps, and security cameras. we embrace the *nix way, automate away tedious tasks and build infrastructure as code.
in this role, you're going to have the unique opportunity to architect, build and support our platform as a service (paas). you will be part of an engineering team that is based out of meraki’s san francisco headquarters and will bring your expertise to a team passionate about automating and supporting production grade hybrid cloud infrastructure based on kubernetes/mesos. you will make crucial decisions about how to handle and scale complex, high-performance distributed systems. you will have visibility and impact across all of engineering.
be prepared to join a team that contributes to and evangelizes practical engineering standards. we are a team of incredible out-of-the-box thinking engineers who take pride in helping and collaborating with our engineering teams to solve problems which help them be more efficient!
responsibilities:
design, implement and operate highly available and scalable on and off-prem orchestration platform (paas) that allows development teams to deploy and run their services.
influence architectural decisions with focus on security, scalability and high-performance.
build end-to-end documentation and instrumentation of our platform to ensure visibility, automation, self-healing and resiliency throughout the stack.
collaborate with other engineers on the team to foster sound engineering principles and represent our engineering values
as a senior member of the team, you'll use both technical and relational skills to lead large scale projects to completion.
you'll provide additional support for other cloud technologies (eg: openstack).
take part in a 24x7 on-call rotation.
you are an ideal candidate if you:
you enjoy mentoring and coaching other specialists, and leading large technical projects
you can do both sides of devops: troubleshoot, write and review code in various object oriented languages, but also know your way around a linux server or a sql database.
you come with prior experience in public cloud (aws, gcp or others), automation tools such as ansible and terraform as well as container technologies (docker, kubernetes or similar)
you can take on complex technical issues, and design robust, scalable systems.
keywords: site reliability engineering, devops, system administration, software engineering, containerization, container orchestration, kubernetes, docker, mesos
at cisco meraki, we’re challenging the status quo with the power of diversity, inclusion, and collaboration. when we connect different perspectives, we can imagine new possibilities, inspire innovation, and release the full potential of our people. we’re building an employee experience that includes appreciation, belonging, growth, and purpose for everyone.
cisco is an affirmative action and equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis. cisco will consider for employment, on a case by case basis, qualified applicants with arrest and conviction records.
$141,300 usd - $222,200 usd
message to applicants applying to work in the u.s.: when available, the salary range posted for this position reflects the projected hiring range for new hire salaries in u.s. locations. for non-sales roles, the hiring ranges reflect base salary and do not include bonuses, equity, or benefits. hiring ranges for sales positions include base and incentive target, and do not include equity or benefits. individual pay is determined by the candidate's hiring location and additional factors, including but not limited to skillset, experience, and relevant education, certifications or training. applicants may not be eligible for the full salary range based on their u.s. hiring location. the recruiter can share more details about compensation for the role in your location during the hiring process. 
to be considered for this position, please apply directly using this link: https://grnh.se/08c4bc251us",Cisco,Software engineering
220,Cloud Frontend Engineer,"we're seeking a motivated software frontend engineer for cloud applications that will join us and be part of our vision.
  as part of the software development team, this engineer will help lead and create the next software product generation, enabling applications as well as design decisions, and being part of a team that values collaboration and excellence.
  responsibilities:
develop and maintain web application user interfaces,
improve the user experience of our cloud products by working closely with ux designers,
debug, reproduce, and fix web applications defects,
guarantee minimum test coverage by writing automatic ut for each web ui component.
  requirements and skills:
preferably graduate in computer science, computer engineering, electrical engineering, related majors such as math, physics,
solid understanding of computer science fundamentals and software engineering with an aptitude for learning new technologies,
experience with standard software development methodologies (agile, scrum) and tools (github, confluence, jira),
proficient with html5, css, javascript/typescript, and web frameworks (react, angular),
expertise in automatic unit / e2e testing frameworks for web applications (jest, karma, selenium),
expertise in rest api documentation and testing with postman,
basic experience working on unix/linux systems and scripting,
possess creative problem-solving skills and excellent troubleshooting/debugging skills,
experience in establishing and sustaining excellent relationships with the extended team,
excellent verbal and written skills.",Cisco,Software engineering
221,Software Engineer (Intern) Canada," 
you are in excellent academic standing while currently enrolled in an accredited university pursuing a bachelor's or master's degree in computer science, computer engineering, electrical engineering, or a related major such as math, physics 
you’re hungry to get your hands on new, exciting technologies and have a deep understanding of the fundamentals of computer science and engineering  
up-to-date on programming and scripting languages 
you can tackle problems with ease and take a creative approach in debugging programs 
excited to work on an extended team and can expertly collaborate with others  
can be succinct and to the point using verbal and written skills
",Cisco,Software engineering
222,"Software Engineer-Service Assurance solutions for Microservices & Cloud Platform, Python, Django, ELK/TIG, Terraform, K8/Nomad - 5+yrs of exp","
we’re seeking a hardworking and experienced candidate who knows cutting edge technologies in both on-premises & cloud environments. someone who has shown hands-on experience in design and development of devops toolchains and has strong background in monitoring, logging, and alerting technologies. you will follow agile methodologies. you must have good oral & documentation skills.
you should have experience with the following tasks
creating monitoring, logging and alerting solutions on microservices architecture
working with agile scrum
participating on a team practicing devops
develop code as needed using python or go
working in with jira, git, jenkins, or other ci/cd systems
you should have technical expertise in the following areas:
bs/ms in computer science or related domain w/ 5+ years of relevant experience
experience with technologies like, netdata, telegraf & elastalert, alertmanager, prometheus, thanos, kafka, etc.
experience with vault and consul
some experience with aws & gcp cloud observability stacks
experience with tools like ansible/awx/puppet, stackstorm. & terraform.
thorough understanding and hands-on experience with designing/building devops toolchain like filebeat/fluentbit, elk/tig stacks, kafka/rabbitmq, kapacitor, redis, etc.
good understanding of bare metal servers, virtual machines, vmware/openstack, and kubernetes/nomad.
experience with leading effort on ingesting logs and data from various systems/applications.
knowledge of app dynamics and thousand eyes is a plus
extensive knowledge of the software development agile process & practices, ci/cd pipeline.
basic understanding of security including os hardening, firewalls, iptables, and working with security.
any certification in any of the abovementioned fields will be plus.
familiar with itil concepts
non-technical requirements:
agile software development practices.
work with geographically distributed teams.
understand it processes, including design, implementation, and operations.
willing to contribute to documentation.
self-motivated, able, and willing to help where help is needed.
able to build and establish relationships, be culturally sensitive, have goal alignment and learning agility.
",Cisco,Software engineering
223,Software Engineer (Full Time) Canada," 

recent graduate or on your final year of studies toward a bachelor’s degree or master's degree in computer science, computer engineering, electrical engineering, or a related major such as math, physics 
you’re hungry to get your hands on new, exciting technologies and have a deep understanding of the fundamentals of computer science and engineering  
up-to-date on programming and scripting languages 
you can tackle problems with ease and take a creative approach in debugging programs 
excited to work on an extended team and can expertly collaborate with others  
can be succinct and to the point using verbal and written skills
 ",Cisco,Software engineering
224,"Technical Systems Engineer, 5 years min, Design Solutions/Cisco Tech exp/software Development","  
you are a success driven vmware site reliability engineer with proven leadership skills and who has a passion for enterprise infrastructure automation and devops frameworks. you have a proven track record of designing, managing, and automation vmware infrastructure.  
vmware vsphere 6.x and 7.x experience 
vmware vrops experience for alerts 
ability to troubleshoot vmware esxi and vsphere at high level 
experience with vmware virtual switching and possibly distributed virtual switches 
experience with vmware automation using ansible, powershell, or python 
understanding of hybrid cloud, virtualization, and container technologies such as vmware, aws, gcp, azure, docker, and kubernetes. 
able to identify issues proactively and develop automation to fix and verify those changes 
experience with tools like elasticsearch, splunk, logstash, nagios, grafana, graphite, influxdb, statsd, and collectd 
understanding of security including os hardening, firewalls, iptables, and collaborating with infosec 
understanding of network basics like routers and switches 
vmware and/or linux certifications 
cisco ucs, cisco aci and cisco distributed virtual switch experience is a plus 
ability to work efficiently and communicate clearly as part of a collaborative team 
proficient in written and oral communication skills 
comfortable in fast-paced and dynamic environments 
    ",Cisco,Software engineering
225,Storage Engineer,"
5 to 8 years of hands-on experience with netapp ontap cluster mode. 7-mode is a plus.
must have detailed knowledge of technologies such as snapmirror, snaprestore and snapvault to manage and protect mission critical data.
experience managing both nas and san protocols. detail knowledge of nas protocol is a must.
experience with netapp tools to manage and maintain highly available storage system.
proficiency in linux, networking, and scripting for automation, tools, dashboards and alarms.
excellent written and verbal communication skills are required.
experience with open stack is a plus.
experience with database technologies such as oracle, mongodb is a plus.
responsibilities:
netapp administration with proven skills in performing in-depth support, administration, management of netapp storage controllers running with ontap operating systems with nfs.
must have detailed knowledge of netapp technologies such as snapmirror, snaprestore and snapvault technologies to protect mission critical data.
detailed understanding on ontap operating system to support ontap upgrades and firmware upgrades.
perform review and troubleshooting of a cluster operations.
manage the physical and virtual resources within a cluster.
participate in on-call rotation.
",Cisco,Software engineering
226,Systems Engineer - Kernel," required
experience in embedded software and firmware development
expertise in os internals and device driver development on distributed & real time embedded systems and os like ios, psos, vxworks, linux, etc.
low level programming (interaction with hardware) using c language in multi-threaded, multi-processor, highly-available systems.
strong background in linux internals and hands on experience in virtualization technologies (kvm, vmware) is an added advantage.
understanding of various h/w architecture (*pci, pcie, dma, i2c, spi, etc.) and *processors (x86, ppc).
experience in product life cycle and tools and should be involved in end-to-end product or line-card development lifecycle
hands on experience with npu, asic, fpgas with a focus on routing/optical/switching platforms.
perform complex subsystem level unit, integration, and dev automation test suites.
solid understanding of distributed systems and networking principles, plus a working knowledge of related fields, e.g., computer security, algorithms, database, and operating systems.
ability to understand and drive system level architecture, design & debugging.
excellent interpersonal skills and a proven record to lead contending high priority tasks.
ability to interface and interact directly with various stake holders, business partners, and vendors
dedication to customer success: reproduction and debugging of customer issues, handling of field queries. participate/lead in deployments and certifications
develop functional specifications, assessing task requirements and scheduling, and participating in development, debug and support
excellent verbal/written communication skills, collaboration and interpersonal skills.
good understanding in soc architecture, hardware/software partitioning
deep c programming language knowledge that allows understanding of kernel and driver level code.
good understand open source development methodology and practice
nice to have
hands on experience with virtualization technologies, various hypervisors, system software, networking, and have experience with linux kernel software development
hands on experience in various board bringups & worked on intel architectures",Cisco,Software engineering
227,Software Engineer,"
as a software engineer of the build artifact security, you'll develop technologies that change how clients secure their software and interact with security tools and results. you will anticipate our customer needs and be empowered to act and innovate. be eager to seek new solutions to problems as we continue to push our mission to ensure highly accurate and traceable sboms for cisco's entire software product portfolio.
  what you'll need
as a software engineer, you will need to have a firm understanding of software architecture and development concepts with the ability to tackle challenges by taking the initiative and assuming ownership of development tasks and activities. we are looking for candidates with:
  1.     ms (preferred) or bs in computer science or equivalent experience.
2.     5+ yrs. of experience in the software engineering field.
3.     demonstrated proficiency with python or any modern web development language.
possess a deep understanding of web apis and micro-service patterns, have experience in building and consuming restful web services
demonstrated proficiency in building and maintaining aws infrastructure, e.g.:
api gateway, waf
basic vpc, ec2, ecs management, dynamodb, s3
cloudformation / cdk for automated deployments using infrastructure as code tools
iam, kms, secrets manager, cloudwatch logs, metrics, and dashboards
lambda and step functions/batch
experience using mariadb, mongodb, or similar database solutions
  nice to have:
experience using openstack vm-base cloud deployments
experience using traditional ci-cd/iac tools such as jenkins, ansible, terraform, and packer
reactjs, nodejs, and/or other comparable technologies.
familiarity with the challenges of hybrid architecture deployments
  our team fosters open and transparent communication and provides an environment where others are accepted to contribute to the work product with their voice, their ideas, and their actions. we encourage sharing ideas and solutions to ensure avenues exist where the employee is fully engaged and maintains a sense of meaningful work contributions to our mission. we ask that you:
         1       be mindful of others and respect their ideas and opinions.
         2       take ownership of your work focusing on delivery.
         3       be present for discussions, share information, and encourage positive communications with your peers and clients.
         4       are open to change and exhibit flexibility to ensure the timely delivery of our products and services.
  #wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
we embrace digital and help our customers implement change in their digital businesses. some may think we’re “old” (36 years strong) and only about hardware, but we’re also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns, and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and make a difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool. pop culture geek? many of us are. passion for technology and world-changing? be you, with us.",Cisco,Software engineering
228,AppD Software Engineering Lead,"
you are an engineer with a 14+ years of experience and a passion for solving difficult problems with customer-focused approach. in addition, you have experience working on large, complex distributed saas based applications.
you are the kind of engineer who likes developing server-side products, end to end.
should have significant work experience in designing architecture, enterprise applications and products.
must be a critical problem solver with meticulous attention to detail.
you enjoy the challenge of difficult, broad, and technically deep tasks in distributed computing.
you love working collaboratively with your team and equally enjoy owning and driving your own tasks and projects.
you are able to convey solutions of any complex problems to various audiences, including non-engineering people, persuade them and ensure effective communication by displaying a level of social and emotional intelligence.
experience working with a distributed team, global or other diverse team
enterprise software company experience
developer platform/tool proven experience
passionate about/experienced with open source and developer tools
what you'll do
14+ years of full-stack developer experience of designing and developing highly scalable, distributed applications, products, and services. proficiency in java programming language. knowledge about other programming languages like python, c++, javascript, etc. is preferred. extensive knowledge of sql and at least one relational database engine: mysql, postgres, oracle. hands one experience in rds or nosql (dynamo, mongodb, coachbase) is a big plus
must possess good understanding of linux internals, ipc (inter-process communication) multi-threading, socket programming, gdb debugging, and oop design.
excellent command over ooad (object-oriented analysis and design) concepts with good typescript and how to use it to produce clean, readable, and well-tested code.
strong understanding of data structure, data algorithms and concurrent programming. expected to have experience with architecture designing (product architecture design). ability to multi-task and to adapt quickly to changing requirements, scope and priorities.
nice to have:
understanding of jvm internals: gc algorithms, performance tuning for highly loaded applications, heap usage analysis.
solid exposure to architecture and design of large scale distributed applications with hands-on experience in ingesting, processing, storing, analysing, caching and serving web-scale data. should have exposure to relevant technologies in this space such as kafka, hadoop, spark, nosql, redis, containers, etc.
experience on working on ui skills with angularjs (any version) or reactjs.
must have experience of cloud-native application development and deployment using aws (or equivalent) cloud environment. working knowledge of docker, containers, kubernetes is an advantage.
added advantage of having an experience in working on cloud observability space. ",Cisco,Software engineering
229,"Software Engineer, Network Management & Analytics","
  around 6+ years of proven track record in designing and developing highly scalable, distributed applications and products.
proficient in anyone of the programming languages, java/python/go
strong object-oriented design skills.
solid foundation in data structures, algorithms, concurrent programming.
experience in developing rest api's.
evaluate and demonstrate new technologies in the product architecture.
demonstrates keen interest in the quality of product by writing unit tests and integration tests.
experience with sql/no-sql database technologies - mysql, postgresql, mongo db, cassandra, influx etc.
experience in messaging systems such as kafka/rabbitmq.
experience working in linux/unix environments.
experience with network automation, network management applications is a plus.
experience with l2/l3 protocols, sdn controllers, telemetry/snmp, network orchestration like nso, odl etc.
experience in mpls te routing technologies
experience working with microservices based applications, docker containers, kubernetes cluster.
  good to have :
  exposure to cloud-based application development
event-driven architecture, complex event processing & enterprise integration patterns.
 ",Cisco,Software engineering
230,"Software Engineer, Network Management & Analytics","
  around 6+ years of proven track record in designing and developing highly scalable, distributed applications and products.
proficient in anyone of the programming languages, java/python/go
strong object-oriented design skills.
solid foundation in data structures, algorithms, concurrent programming.
experience in developing rest api's.
evaluate and demonstrate new technologies in the product architecture.
demonstrates keen interest in the quality of product by writing unit tests and integration tests.
experience with sql/no-sql database technologies - mysql, postgresql, mongo db, cassandra, influx etc.
experience in messaging systems such as kafka/rabbitmq.
experience working in linux/unix environments.
experience with network automation, network management applications is a plus.
experience with l2/l3 protocols, sdn controllers, telemetry/snmp, network orchestration like nso, odl etc.
experience in mpls te routing technologies
experience working with microservices based applications, docker containers, kubernetes cluster.
  good to have :
exposure to cloud-based application development
event-driven architecture, complex event processing & enterprise integration patterns.
 ",Cisco,Software engineering
231,Software Engineer PhD (Full Time) United States,"  
recent graduate or on your final year of studies toward a phd in computer science, computer engineering, electrical engineering, or a related major such as math, physics 
you’re hungry to get your hands on new, exciting technologies and have a deep understanding of the fundamentals of computer science and engineering 
up-to-date on programming and scripting languages 
you can tackle problems with ease and take a creative approach in debugging programs 
excited to work on an extended team and can expertly collaborate with others 
can be succinct and to the point using verbal and written skills 
eligible to start july/august 2022 
",Cisco,Software engineering
232,Software Engineer PhD (Intern) United States," 
pursuing a phd degree in computer science, computer engineering, electrical engineering, or related program 
 up-to-date on programming and scripting languages; both front end and back end: c/c++, python, java, javascript, html, and ruby 
 knowledge of linux, networking concepts, os fundamentals, embedded development, and/or ml 
 hands on qa, testing, and/or debugging skills 
 experience with databases, web application development, web services, and api development 
 ",Cisco,Software engineering
233,AppD Software Engineering Manager,"
we are looking for a talented, motivated leader to join our engineering team and help us continue to build and scale metrics platforms. in this role, you are expected to work on distributed systems that handle real-time ingestion and analytics at a massive scale. you are passionate about data engineering, scalability, availability, and performance. you also have,
proactively monitor, manage, and optimize the most complex software environments. all in
real-time, and all in production.
work and partner with many of the world's most innovative companies.
focus your team on building the core application data platform, which includes work building
the data ingestion and storage services, which provide the major functionality of persisting
large amounts of data that is the backbone of application performance management (apm)
software.
build horizontal scaling functionality for the metrics data pipeline from data ingestion through
summarization and aggregation and also horizontally scalable high-performance data storage
architecture for time series metric data using hbase or other data stores.
design and develop high-performance, simple, and effective restful services. implement next
generation deployment architecture for data ingestion service and data storage utilizing
container and orchestration technologies, including docker, kubernetes, ansible, and more.
perform and coordinate research into new technologies and development tools to continuously
improve the technical stack used by the team.
work closely with product managers and participate in design work around new features and
coordinate the work of the team to deliver them with consistently high quality.
support production systems and provide client support on complex called out issues and
resolve them in a timely manner.
work with internal recruiting to source, screen, interview, and close candidates of high quality,
keeping the skillset and productivity of the team high.
meet regularly with your direct reports and grow them in their skills and careers at
appdynamics.
it is a huge plus if you have,
experience with infrastructur",Cisco,Software engineering
234,AppD Software Engineering Lead,"
we are looking for a talented, motivated engineer to join our engineering team and help us continue to build and scale metrics platforms. in this role, you are expected to work on distributed systems that handle real-time ingestion and analytics at a massive scale. you are passionate about data engineering, scalability, availability, and performance. you also have,
job description:
appdynamics is the application intelligence company. with appdynamics, enterprises have real-time insights into application performance, user performance and business performance, so they can move faster in an increasingly sophisticated, software-driven world. our integrated suite of products is built on our innovative, enterprise-grade app iq platform that enables our customers to make faster decisions that enhance customer engagement and improve operational and business performance.
 about the role:
 as a software engineering manager at appdynamics you will be leading a software development engineering team which is responsible for infrastructure monitoring solution. you are a proven leader who will be able to foster the growth of a diverse software engineering group while completing highly critical technical projects end-to-end. you should be hard-working and very knowledgeable about software development, operations and shipping robust, scalable solutions with great customer experience. in addition, you have a good understanding of infrastructure development, monitoring, saas, continuous integration, and test automation. we strive to be at the forefront of our industry, and we would like to hire someone who shares the same passion and goals.
responsibilities:
● lead and grow a hard-working team of motivated engineers.
● making decisions on behalf of the cloud and infrastructure monitoring group and align with company goals.
● lead conversations about the direction of areas of the technology and drive team-wide consensus to the adoption of this direction
● work multi-functionally with product management, operations, qa to define, drive and deliver key projects in time",Cisco,Software engineering
235,Information Security Engineer - Active Directory (L3 - Infra Support)/Windows Servers/Azure AD + LDAP + Powershell Scripting,":
it is important that you have passion to learn technologies, can communicate clearly and effectively with the distributed team, possess good critical thinking and analytical skills, and have the ability to stay focused while working under pressure. 
at a minimum, we require:
knowledge and deep understanding of active directory, windows servers, and azure ad.
experience in scripting in powershell or similar (cross-platform powershell core 6.0 is a plus).
proficient with lightweight directory access protocol (ldap).
familiar with core network and virtualisation concepts.
desire and ability to learn and use new technologies.
7+ years in it industry successfully delivering in an enterprise environment.
bs computer science, computer engineering, electrical engineering, or a related major such as math, physics. 
  additional qualifications may include:
azure, aws, gcp cloud technologies.
identity management platforms and processes, i.e. okta, sailpoint, cyberark, ping and others.
familiarity with sso, zero trust architecture and implementation.
python, java or equivalent.
system center operations manager (scom), system center orchestrator (sco), and system center configuration manager (sccm).
redhat ansible automation platform.
experience with monitoring or logging analysis tools (system center operations manager, splunk). ",Cisco,Software engineering
236,Enterprise Switching Business Unit Escalation Engineer,":
you are motivated, driven and a teammate. you'll be willing to learn and be passionate about working on a wide range of product areas. you work well independently and as part of a team. strong communication skills are meaningful.
in this highly visible role the expectations are:
provide world class support to our 1m+ customers
build solid ecosystem with tac/as/de/dt/sales teams
shape the future cisco switching product development
work on improving product quality by sharing field findings with engineering teams
  experience & education:
bachelor degree in cs or ee plus 7-9 years related experience, or a ms ee/cs combined with 5-7 years of related experience.
soft skills :
excellent verbal/written communication skills, teamwork and interpersonal skills
representing team in broader forum - demos, presentations etc
independent, can-do attitude and thrive to completion is a must
strong logical reasoning and analytical capabilities
very good customer interaction skills
excellent network troubleshooting skills
ability to multi-task, and work under pressure.
interact with various functions and teams of the product, including development/marketing/sales/accounts teams.
networking technologies:
dhcp, dns, nat, ssh, ipv4/ipv6, routing, wireless
ipv4/v6, mpls, bgp, ospf, multicast
ethernet: ge, 802.1q vlans, 802.1ad (qinq)
l2: cdp, udld, lldp, dtp, l2tp, etherchannels, igmp/mld snooping, rep
l3: vrf, ospf, isis, eigrp, bgp, vrf aware services, hsrp, v4 mcast, mcast routing, stub routing, ssm, pim bidir, dhcpv6,ipv6 tunneling, hsrpv2 for ipv6
switch/router platform infrastructure:
l2/l3 forwarding infrastructure
l2-l3 apps (l2 protocols such as stp, hdlc, ppp, arp, hsrp/vrrp, cdp)
scripting : tcl/tk, perl, python & c/c++ debugging skills
  ",Cisco,Software engineering
237,Cybersecurity Technical Solutions Architect - Austria,"

* several years of technical sales or pre-sales experience highly recommended

* security specialization experience with ids/ips, av, firewall, advanced malware protection technologies are recommended
* bs/ba (ee/cs) or equivalent highly preferred
* proven track record or managing and winning technical and high value it security projects
* solid presentation and interpersonal skills
* commercial awareness and communication skills
* highly motivated self-starter that does not need day-to-day management
* desirable experience including press experience, delivering training courses, prior experience with cisco/sourcefire security technologies, experience with programming languages such as unix shell, python, perl or c
*fluent in german and english 
*cyber security market knowledge recommended

",Cisco,Software engineering
238,"Senior Technical Leader, Systems Software Engineer- MS (Connectivity, C++)","senior systems software engineer, ms network connectivity
san jose, ca or remote


cisco-meraki software engineers breathe life into our cloud-managed devices, which include switches, routers, wireless access, and security cameras. we use real-time telemetry from thousands of networks spanning all over the globe and continuously improve the performance and stability of our products. our incredible growth is a testament to how much our customers love our innovative products.
as a technical leader- systems software engineer, you will develop software that breathes life into our products. you will design, develop and debug high-performance system software & applications. you must be comfortable in taking high-level directions and translate them to actionable steps. you will be responsible for improving and architecting components, bring up new products. your designs should be functional, simple, scalable and always available. you should be passionate about customer experience and driven to triage complex network regressions, improve debug ability.
our projects are driven by innovation and market demand, you will have both structure and freedom to pursue ideas you are most passionate about. in this role, you will have the opportunity to work across teams to craft systems that enable us to solve complex problems for our customers. with millions of people using meraki products all around the world, be ready to make a huge impact.
meraki is headquartered at the mission bay, san francisco, california. come to beautiful views of the san francisco bay. we are also conveniently located at san jose, chicago, austin. we offer flexible work options including remote work.
this position is for network connectivity team at cisco-meraki, come work at the heart of the largest networking company in the world!

you should be excellent in:
superb presentation and technical writing skills
organized approach to design, development and quality assurance
7+ years of experience in a production software engineering environment
c / c++
ruby / python
network fundamentals
object-oriented paradigm
system design and architecture
concurrent programming & ipc/rpc mechanisms
containers
troubleshooting problems in a linux environment
os fundamentals in kernel and user-space
super qualified candidates will be really good at:
data plane management (l2 and l3)
l1 management (phy speed, duplex)
l2 management (spanning trees, link aggregation, vlans)
qos
storm control
routing (static, ospf, ipv6, bgp, fabric, ecmp)
end-point address management (dhcp, slaac)
warm spare (vrrp)
click packet processing
yocto, openwrt, gerrit, git

the health and safety of cisco's employees, customers, and partners is a top priority. our goal is to protect and mitigate the spread of covid-19 infection for strong business resiliency during the pandemic. therefore, cisco requires all new hires to be fully vaccinated against covid-19 in the u.s., unless otherwise prohibited by applicable law, and in countries where covid-19 vaccination is legally required. the company will consider legally required accommodations/exceptions for medical, religious, and other reasons as per the requirements of the role and in accordance with applicable law. additional information will be provided to candidates about the requirements and accommodation process at the offer time based on region
cisco is an affirmative action and equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis. cisco will consider for employment, on a case by case basis, qualified applicants with arrest and conviction records.
at cisco meraki, we’re challenging the status quo with the power of diversity, inclusion, and collaboration. when we connect different perspectives, we can imagine new possibilities, inspire innovation, and release the full potential of our people. we’re building an employee experience that includes appreciation, belonging, growth, and purpose for everyone",Cisco,Software engineering
