,CATEGORY,COMPANY,TITLE,QUALIFICATIONS
36,Data Scientist/Data Analyst,KPMG,"Senior Associate, Federal Program Management (TS/SCI + Poly)","A minimum of three years of relevant work experience related to program management, business analysis or related field; U.S. Federal government consulting experience preferredBachelor's degree in Counterintelligence, Government, Library Science, Logistics, Politics, Political Science, security, or applicable fieldCertified Information Systems Security Professionals (CISSP) certificateDemonstrated highly analytical skills and ability to effectively troubleshoot and prioritize needs, requirements and other issues, with the ability to be proactiveProven excellent communication, teamwork, leadership and conflict management skillsDemonstrated commitment to continuous learning and system developmentU.S. Citizenship required and an active U.S. Federal Government TS/SCI + Poly Security Clearance"
37,Data Scientist/Data Analyst,KPMG,Manager - Sharepoint,"A minimum of five years of experience and a Master's degree from an accredited college/university or foreign equivalent in engineering, computer science, information systems, management information systems or related fieldsBachelor's degree from an accredited college/university or foreign equivalent in engineering.Licensed CPA, J.D., LL.M., PhD, MBA, or MS in Computer Science from an accredited college/university; CISA (Certified Info Systems Auditor); CISSP (Certified Information Systems Security Professional); CFE (Certified Fraud Examiner); CFF (Certified in Financial Forensics); CORPTAX (CORPTAX Certified Professional); TCERTIMP (Thomson Certified Implementer); Alteryx Analytics Designer Core and Alteryx Designer Advanced; ACA (Chartered Accountant) with Lean Six Sigma (White Belt acceptable); SIX SGMA (Six Sigma Certification) - excludes Lean Six Sigma and must be Green Belt or higher, White Belt is not acceptable (Please note: Any candidate hired by KPMG into this position that does not currently possess one of the aforementioned credentials/designations, will be required to secure one within one year from the commencement of employment)Knowledge of development, configuration, security management, workflow, and other administration tasks on SharePoint 2010/2013 Experience in web development (HTML, CSS, JavaScript). Database proficiencies in MS Access, Excel, DB, and XMLExperience in tax or another area of Accounting preferred"
38,Data Scientist/Data Analyst,KPMG,"Associate Director, Financial Systems","Minimum seven years of tax or public accounting experience; preferably within a professional services firm or similar environmentBachelor's degree with major in computer science, information science, or related field from an accredited college/universityStrong analytical and interpersonal skills with the ability to work with many levels of management, and interface between technical team and business ownersProficient in MS Office Suite applications including Excel, Word, Outlook, Teams, Visio, Access, and PowerPoint, SharePoint and SQL Server Management Studio experience a plusExcellent product and project management skills with the ability to manage competing priorities with tight timelines, and communicate effectivelyWillingness and flexibility to work overtime during peak activity periods"
39,Data Scientist/Data Analyst,KPMG,"Senior Specialist, Federal ServiceNow Developer","A minimum of three years of ITSM or ServiceNow Development experience; U.S. Federal government consulting experience preferredBachelor's degree in Information Systems, Computer Science, or a related discipline from an accredited college/universityExperience working in an Agile or Scrum software development environmentFamiliarity with implementing solutions on the ServiceNow platformExperience with scripting in the ServiceNow platform using JavaScript: Business rules, Client Scripts, UI Actions, UI PagesAbility to travel as required to support firm engagementsU.S. citizenship required and an active U.S. Federal government Secret security clearance"
40,Data Scientist/Data Analyst,KPMG,"Specialist, Federal ServiceNow Developer","A minimum of two years of ITSM or ServiceNow Development experience; U.S. Federal government consulting experience preferredBachelor's degree in Information Systems, Computer Science, or a related discipline from an accredited college/universityExperience working in an Agile or Scrum software development environmentFamiliarity with implementing solutions on the ServiceNow platformBasic familiarity with the key technologies relevant to the ServiceNow integration solutions including: SSO, SAML, SSL, Web Services, LDAP, JDBC, ODBC, REST, SCP, FTPSFamiliarity with user interface (UI) technologies including:  HTML, CSS, and Angular JSExperience with scripting in the ServiceNow platform using JavaScript: Business Rules, Client Scripts, UI Actions, UI Pages, etc.U.S. citizenship required and an active U.S. Federal government Secret security clearance"
41,Data Scientist/Data Analyst,KPMG,"Senior Associate, Federal Project Management (TS/SCI + Poly)","A minimum of three years of IT or business experience; U.S. Federal government consulting experience preferredBachelor's degree in Information Systems, Computer Science, or a related discipline from an accredited college/universityStrong technical, analytical, and problem-solving skillsExperience leading highly visibly projects to include providing recommendations and execution for the following areas: streamlining and simplifying business processes, corporate action management, project metrics, data managements and assistance with business reporting and analytics Experience with leading the coordination and integration of disparate project across multiple government and non-government teams to drive quality outcome while documenting and facilitating progressU.S. Citizenship required and an active U.S. Federal Government TS/SCI + Poly Security Clearance"
42,Data Scientist/Data Analyst,KPMG,"Sr Associate, Appian","Minimum three years of experience with system implementations along with basic understanding of key concepts related to Software Development Life Cycle, Information Security and Digital Transformation adoption Bachelor's degree in Computer Science, Engineering, Business Information Systems, Information Management or other quantitative discipline with specialization from an accredited college or university Experience with the Appian Low Code Platform as well as a thorough understanding of relational databases, SQL and web services Excellent verbal and written communication skills, with experience interacting with clients at multiple levels as well as ability to demonstrate strong analytical and problem-solving skills Travel as needed Applicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future "
43,Data Scientist/Data Analyst,KPMG,Manager QA Engineering,"Minimum seven years of recent QA Engineering experience in a large enterprise Bachelor's or master's degree in computer science or a related field from an accredited college/universityExcellent understanding of SQL server and Oracle database structure and Automation & Performance Engineering.Strong analytical skills with knowledge of client/server and Web-type applications, architecture and computer networksAbility to work both independently and as part of a team to set deadlinesExcellent written and verbal communication skills"
44,Data Scientist/Data Analyst,KPMG,"Senior Associate, R&D Tax Credits - Software Engineer (AMCS)","Minimum two years of recent full-time industry experience in product management, technology sales or technology consulting experienceBachelor's degree in Computer Science / Engineering, MIS, or equivalent degree from an accredited college or universityProficiency in at least one programming language such as Java, C, C++, C#, Visual Basic, or similar, in addition to working knowledge of SQL, database concepts, common software design patterns, data structures and algorithms, with working knowledge of cloud computing (AWS, Azure)Knowledge of common computer infrastructure concepts, web-based or n-tiered architectures, performance tuning of databases and middlewareExcellent written and verbal communication skills with demonstrated experience in engaging senior technical management, solution and enterprise architects and owners to gather requirements, assist with technical sales or conduct technology evaluationsAbility to travel and work at client locations"
45,Data Scientist/Data Analyst,KPMG,"Senior Associate, Data Analytics & Modeling - Insights Center Of Excellence (COE)","Minimum three years of recent experience applying data analysis/modeling to solve complex business problemsBachelor's degree from an accredited college or university or relevant work experienceDemonstrated experience with data modeling techniques; ability to work with multiple data modeling tools and techniquesFamiliarity with Salesforce; hands-on development experience with Einstein Discovery, JSON and SAQL in CRMA; understanding of data structure and engineering principles to enable data processing, analysis, and reportingDemonstrated ability to effectively work and communicate with Business Analysts and Architects on requirements, implementation approaches and solutions Solid understanding of agile software development environment working with IT partners to deliver solutions on demand"
46,Data Scientist/Data Analyst,KPMG,"Director, Technology - Data & Analytics","Minimum eight years of recent experience in design, development and delivery of data driven solutions and analytics including at least five years of recent experience as a manager in data & analytics delivery Bachelor's degree from an accredited college/university; also, MBA, Analytics, Information Systems/Technology, Computer Science, any of the Engineering disciplines or a related field from an accredited college/university is preferred At least three years of recent proven consulting and delivery leadership in data transformation, data modeling, data analytics, data visualization and/or data science Experience in project management including planning, organizing, coordinating, and managing staff, clients and/or partners towards the successful completion of a project Proven track record of managing customer-centric data driven solutions across a complex portfolio of stakeholders and fostering the development of high-performance teams including both onshore and offshoreStrong communication skills and ability to present complex information concisely through written and verbal communication; experience hosting interviews, brainstorms/workshops with business teams and executives on data-related topics/projects"
47,Data Scientist/Data Analyst,KPMG,"Senior Specialist, Federal Data Engineer","Minimum three years of experience in developing high-quality scripts and queries, data pipelines, ETL, visualizations, and visualization dashboardsBachelor's degree or Master's degree from an accredited college/university Proficiency with programming languages such as Python, Scala and R and their open source packages/librariesMarket-leading fluency in Oracle databases, Linux/Unix tools, Shell Script/Bash and Job schedulers such as Cron jobExpertise with development tools and team methodologies (Agile, Git, test driven environment, CI/CD release management)Experience with large-scale big data methods (Hadoop stack, Cloud, Kubernetes)Familiarity with cloud services and tools particularly AWS native services required for designing and implanting reproducible reports, big data processing, cloud database tools (RDS, Aurora, Redshift, EMR etc) is a plusBasic knowledge on government health market, Affordable Care Act, public health policy is a plusAbility to obtain a U.S. Federal government security clearance within a reasonable period of time, which requires U.S.citizenship"
48,Data Scientist/Data Analyst,KPMG,Director Regulatory Affairs Strategy,"Minimum eight years of recent consulting or business experience or combination thereof in the Life Sciences industryBachelor's degree from an accredited college/university; Master's degree from an accredited college/university and prior management consulting experience preferredSignificant experience working in or consulting with Regulatory Affairs functions within Pharmaceutical and Life Sciences companies; strong experience interacting with major health authorities including FDA and EMAUnderstanding of pharmaceutical regulations and an ability to identify and interpret legislation, guidelines, and relevant information published by global health authorities; relevant certifications preferred such as Regulatory Affairs Certification (RAC); excellent foundational skills including strong analytical, written and verbal communication skills, MS Office expertise, impactful client presence, compelling facilitation and presentation skillsAbility to travel as neededApplicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future"
49,Data Scientist/Data Analyst,KPMG,"Audit Associate, Employee Benefit Plans (Remote Opportunity)",Minimum of one year of current and/or recent audit experience in public accounting' including experience on minimum of one Employee Benefit Plan audit engagementBachelor of Arts /Bachelor of Science degree from an accredited college/university; be eligible to sit for the CPA exam in their home state and must meet minimum educational requirements for the CPA licensureApplied working knowledge of U.S. Generally Accepted Accounting Principles (GAAP) and accounting proceduresAdhere to the firm's values and code of conductAbility and willingness to travel
50,Data Scientist/Data Analyst,KPMG,"Audit Manager, Employee Benefit Plans (Remote Opportunity)",Minimum of five years of current and/or recent financial statement audit experience within a public accounting firm with demonstrated supervisory experience' including minimum of two years of Employee Benefit Plan audit experienceBachelor of Arts/Bachelor of Science degree from an accredited college/university and licensed CPA in their home office stateApplied working knowledge of U.S. Generally Accepted Accounting Principles (GAAP)' U.S. Generally Accepted Auditing Standards (GAAS)' and Public Company Oversight Board (PCAOB) Auditing StandardsAdhere to the firm's values and code of conductWillingness and ability to travel
51,Data Scientist/Data Analyst,KPMG,Sr. Associate .NET Developer,"Minimum four years of progressive experience developing softwareBachelor's degree from an accredited college/university in Engineering, Computer Science, Information Systems, or a related field; master's degree from an accredited college/university preferredPrior experience with Microsoft Azure, .NET, ASP.NET, C#, JavaScript based frameworks including JQuery, Angular, HTML programming, XML, Web API, SQL Server technologies such as T-SQL, SSIS, SSRSExperience creating, performing unit testing and troubleshooting applications built on Microsoft Azure, ASP.NET, .NET, C#, JavaScript technologies and SQL ServerWorking knowledge of UML concepts and Agile methodologies such as SCRUM and Test-Driven Development (TDD)"
52,Data Scientist/Data Analyst,KPMG,Sr Associate SQL Database Developer,"Minimum five years of recent experience in overall SQL Server performance tuning and optimization related field or equivalent industry experience; minimum five years of recent experience in logical and physical database modeling, as well as designing database schema, stored procedures, triggers, and other database related objectsMinimum five years of recent and progressive experience developing, unit testing and troubleshooting SQL Server in Azure Cloud and SQL Server 2014, 2016 and 2019 including SSRS, SSIS, and SSAS (desirable), as well as experience with Azure DevOps: advanced level of knowledge in using these technologies preferredBachelor's degree in Computer Science from an accredited college/universityAdvanced knowledge of T-SQL/Stored Procedure/Function programming and designExperience with PowerShell or other scripting languages"
53,Data Scientist/Data Analyst,KPMG,"Manager, Appian","Minimum five years of experience with system implementations along with basic understanding of key concepts related to Software Development Life Cycle, Information Security and Digital Transformation adoption Bachelor's degree in Computer Science, Engineering, Business Information Systems, Information Management or other quantitative discipline with specialization from an accredited college or university Experience with the Appian Low Code Platform as well as a thorough understanding of relational databases, SQL and web services Excellent verbal and written communication skills, with experience interacting with clients at multiple levels and ability to demonstrate strong analytical and problem-solving skills Travel as neededApplicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future "
54,Data Scientist/Data Analyst,KPMG,Sr Associate TTP Development,"Minimum four years progressive experience developing softwareBachelor's degree from an accredited college/university in Engineering, Computer Science, Information Systems, or a related field; master's degree from an accredited college/university preferredPrior experience with Microsoft Azure, .NET, ASP.NET, C#, JavaScript based frameworks including JQuery, Angular, HTML programming, XML, Web API, SQL Server technologies such as T-SQL, SSIS and SSRSExperience creating, performing unit testing and troubleshooting applications built on Microsoft Azure, ASP.NET, .NET, C#, JavaScript technologies and SQL ServerWorking knowledge of UML concepts and Agile methodologies such as SCRUM and Test-Driven Development (TDD)"
55,Data Scientist/Data Analyst,KPMG,"Director, Workday Financials","A minimum of eight years of Financial ERP experience with leading PeopleSoft or SAP HCM implementationsOne year of experience leading Workday Financial implementationsBachelor's degree in Accounting, Business, Computer Science, or a related field from an accredited college/universityExperience in managing large projects and team members, and the ability to formulate and express ideas clearly and effectively in verbal and written presentationsStrong client services orientation and accustomed to taking an active role in executing projectsExcellent team building, mentoring, and leadership abilitiesTravel may be up to 80-100%Applicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future"
56,Data Scientist/Data Analyst,KPMG,"Senior Associate, Federal Project Management (TS/SCI + Poly)","A minimum of three years of IT or business experience; U.S. Federal government consulting experience preferredBachelor's degree in Information Systems, Computer Science, or a related discipline from an accredited college/universityStrong technical, analytical, and problem-solving skillsExperience in federal projectsOutstanding interpersonal and customer services skills including working effectively, independently, and lead a team or collaborative environmentKnowledge of Intelligence Community's missions, disciplines and functionsU.S. Citizenship required and an active U.S. Federal Government TS/SCI + Poly Security Clearance"
57,Data Scientist/Data Analyst,KPMG,"Senior Associate, Data and Analytics Insight Center Consultant (Orlando)","Minimum three years of experience in designing and delivering collaborative sessions with clients focused on technology explorationBachelor's degree in math, data science or business from an accredited college/universityReferenceable experience in D&A and artificial intelligence in support of projects that have delivered quantifiable business resultsWell-organized and able to prepare for and deliver sessions that may span days or weeks; Hands-on experience with programming languages commonly used for data science such as R or PythonHands-on experience with business intelligence and visual analytics applications such as Tableau or Power BI; Ability to work in a matrixed partnership environment and to influence others through teaming and networkingDemonstrated ability to manage concurrently multiple projects, sessions and stakeholders"
58,Data Scientist/Data Analyst,KPMG,"Senior Specialist, Data Engineer","Minimum three years of recent experience working as a Data EngineerBachelor's degree from an accredited college/university in a numerate subject such as Computer Science, Mathematics, Electrical Engineering, Statistics, or Science, or equivalent practical experienceExperience creating and maintaining ETL/ELT pipelines that operate on a variety of sources, such as APIs, FTP sites, cloud-based blob stores, databases (relational and non-relational), unstructured data and GISPrior experience working with operational programming tasks, such as version control, CI/CD, testing and quality assurance"
59,Data Scientist/Data Analyst,KPMG,"Manager, Salesforce Healthcare","Minimum five years of Salesforce platform / design / development consulting experience (including Big Four equivalent experience)Bachelor's degree from an accredited college/university; Computer Science or MIS from an accredited college/university is preferredPrior experience working with Healthcare Payers or Providers developing Healthcare solutions on the Salesforce platform; one or more Salesforce Cloud Consultant Certifications (Sales, Service, Community and Marketing), additional certification for SFDC Application and/or System Architect is preferred Deep experience in developing Agile functional materials including Epic, Feature and User Story definition; prior experience managing Agile scrum teams, working cross-functionally to manage scope across functional and technical stakeholdersAbility to travel up to eighty percent"
60,Data Scientist/Data Analyst,KPMG,"Audit Manager, Center for Audit Solutions, Emerging Growth (Remote Opportunity)","Minimum five years of current and/or recent financial statement audit experience within a public accounting firm with demonstrated supervisory experienceBachelor's degree from an accredited college/university and licensed CPA in their home office stateApplied working knowledge of U.S. Generally Accepted Accounting Principles (GAAP), U.S. Generally Accepted Auditing Standards (GAAS), and Public Company Oversight Board (PCAOB) Auditing Standards; adhere to the firm's values and code of conductExperience auditing private, venture capital-backed clients in the technology or life sciences industriesExcellent organizational and project management skills; excellent writing and presentation skillsAbility to meet challenging client requirements, along with strong communication, interpersonal, analytical skills and research abilities"
61,Data Scientist/Data Analyst,KPMG,Sr Associate .NET Developer,"Minimum four years of progressive experience developing softwareBachelor's degree from an accredited college/university in Engineering, Computer Science, Information Systems, or a related field; master's degree from an accredited college/university preferredPrior experience with Microsoft Azure, .NET, ASP.NET, C#, JavaScript based frameworks including JQuery, Angular, HTML programming, XML, Web API, SQL Server technologies such as T-SQL, SSIS, SSRSExperience creating, performing unit testing and troubleshooting applications built on Microsoft Azure, ASP.NET, .NET, C#, JavaScript technologies and SQL ServerWorking knowledge of UML concepts and Agile methodologies such as SCRUM and Test-Driven Development (TDD)"
62,Data Scientist/Data Analyst,KPMG,"Sr Associate, Tax Ignition- Full Stack Engineer","Minimum three years of experience in developing, unit testing and troubleshooting applications software using ASP.NET MVC, .NET, C#, HTML, and REST APIsMinimum two years of experience in leading development projects in a fast paced client facing dynamic environmentBachelor's or Master's degree in Engineering or Computer Science from an accredited college/universityExperience with JavaScript technologies and frameworks such as AngularJS, KnockoutJS, BackboneJS, ReactJS and SQL ServerAdvanced level of knowledge on application development using these technologies is preferred and three years of experience in designing database schema, develop stored procedures and other database objects on SQL Server (similar experience in comparable technologies such as Oracle is accepted)Prior working knowledge of web debugging tools including Fiddler, Browser developer tools, and debugger"
63,Data Scientist/Data Analyst,KPMG,Sr Associate Full Stack Developer,"Minimum four years of progressive experience developing softwareBachelor's degree from an accredited college/university in Engineering, Computer Science, Information Systems, or a related field; master's degree from an accredited college/university preferredPrior experience with Microsoft Azure, .NET, ASP.NET, C#, JavaScript based frameworks including JQuery, Angular, HTML programming, XML, Web API, SQL Server technologies such as T-SQL, SSIS, SSRSExperience creating, performing unit testing and troubleshooting applications built on Microsoft Azure, ASP.NET, .NET, C#, JavaScript technologies and SQL ServerWorking knowledge of UML concepts and Agile methodologies such as SCRUM and Test-Driven Development (TDD)"
64,Data Scientist/Data Analyst,KPMG,Sr. Associate .NET Developer,"Minimum four years of progressive experience developing software Microsoft Azure, .NET, ASP.NET, C#, JavaScript based frameworks (JQuery, Angular), HTML programming, XML, Web API, SQL Server technologies such as T-SQL, SSIS, SSRSBachelor's degree in Engineering, Computer Science, Information Systems or a related field from an accredited college/university; master's degree from an accredited college/university is preferredExperience creating, performing unit testing and troubleshooting applications built on Microsoft Azure, ASP.NET, .NET, C#, JavaScript technologies and SQL ServerWorking knowledge of UML concepts and Agile methodologies such as SCRUM and Test-Driven Development (TDD)"
65,Data Scientist/Data Analyst,KPMG,"Audit Senior Associate, Center for Audit Solutions, Emerging Growth, (Remote Opportunity)","Minimum two years of current and/or recent audit experience in public accountingBachelor's degree from an accredited college/university and be eligible to sit for the CPA exam in the state of your home office and must meet minimum educational requirements for the CPA licensureExperience auditing private, venture capital-backed clients in the technology or life sciences industriesApplied working knowledge of U.S. Generally Accepted Accounting Principles (GAAP) and accounting proceduresAbility to meet challenging client requirements, demonstrated supervisory experience, along with strong communication, interpersonal, analytical skills and research abilitiesAdhere to the firm's values and code of conduct"
66,Data Scientist/Data Analyst,KPMG,"Sr. Associate, .NET Developer","Minimum four years of progressive experience developing software Microsoft Azure, .NET, ASP.NET, C#, JavaScript based frameworks (JQuery, Angular), HTML programming, XML, Web API, SQL Server technologies such as T-SQL, SSIS, SSRSBachelor's degree in Engineering, Computer Science, Information Systems, or a related field from an accredited college/university; master's degree from an accredited college/university is preferredExperience creating, performing unit testing and troubleshooting applications built on Microsoft Azure, ASP.NET, .NET, C#, JavaScript technologies and SQL ServerWorking knowledge of UML concepts and Agile methodologies such as SCRUM and Test-Driven Development (TDD)"
67,Data Scientist/Data Analyst,KPMG,"Audit Senior Associate, Employee Benefit Plans (Remote Opportunity)",Minimum of two years of current and/or recent audit experience in public accounting including minimum of one year of Employee Benefit Plan audit experienceBachelor of Arts/Bachelor of Science degree from an accredited college/university; be eligible to sit for the CPA exam in the state of your home office and must meet minimum educational requirements for the CPA licensureApplied working knowledge of U.S. Generally Accepted Accounting Principles (GAAP) and accounting proceduresAbility to meet challenging client requirements' demonstrated supervisory experience' along with strong communication' interpersonal' analytical skills' and research abilitiesAdhere to the firm's values and code of conductAbility and willingness to travel
68,Data Scientist/Data Analyst,KPMG,Sr Associate .Net Developer,"Minimum four years of progressive experience developing softwareBachelor's degree from an accredited college/university in Engineering, Computer Science, Information Systems, or a related field; preferrably a Master's degree from an accredited college/universityPrior experience with Microsoft Azure, .NET, ASP.NET, C#, JavaScript based frameworks including JQuery, Angular, HTML programming, XML, Web API, SQL Server technologies such as T-SQL, SSIS, SSRSExperience creating, performing unit testing and troubleshooting applications built on Microsoft Azure, ASP.NET, .NET, C#, JavaScript technologies and SQL ServerWorking knowledge of UML concepts and Agile methodologies such as SCRUM and Test-Driven Development (TDD)"
69,Data Scientist/Data Analyst,KPMG,"Senior Associate, Marketing Technology","Minimum three years of recent management consulting experience and project delivery with a minimum of three years of experience leading teamsBachelor's degree in a related field from an accredited college/universityManagement consulting experience is required with previous experience with MarTech platform delivery (Acoustic, Aprimo, Marketo, Salesforce Marketing Cloud, etc.) Strong understanding of modern marketing processes and technology capabilities around the following areas: Marketing Resource Management, Marketing Analytics and Customer Data Management; excellent written and verbal communication, facilitation and presentation skillsTravel as requiredApplicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future"
70,Data Scientist/Data Analyst,KPMG,"Associate, Business Intelligence Engineer","Minimum one year of recent experience with BI tools (Power BI, Tableau, Qlik), Data Engineering and implementation of Azure data ServicesBachelor's degree from an accredited college/university or equivalent work experience; Power BI certification is preferredDemonstrated proficiency in the applicable technology, experience with state-of-the-art development tools and structured & object-oriented methodologies; professional training and certifications in various big data solutions is preferred; experienced in developing custom visuals for Power BISolid understanding of security models in Power BI and the ability to implement row level restrictions; demonstrated proficiency with relational databases and advanced SQL skills; experience with SQL Server databases and SQL scripting is a must; demonstrated proficiency with ETL scripts and tools; proven experience with ADF, SSIS, SSAS and T-SQL is a definite assetAble and willing to collaborate in a team environment; experience working in a remote environment with vendors as well as onshore and offshore teams; ability to problem solve and have an attention to detail; proven analytical thinking for translating data into informative visuals and reportsProven ability to quickly learn new applications, processes, and proceduresApplicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future"
71,Data Scientist/Data Analyst,KPMG,"Marketing, Strategic Intelligence Innovation Consultant","Minimum five years of recent experience in a professional services environment, background in client service preferred Minimum of a Bachelor's degree required from accredited college or university Proficient across quantitative and qualitative research and analytical frameworks; expertise in synthesizing large sets of information, generating findings, and drawing out meaningful insights and recommendations using a broad array of resources and analytical tools Ability to command audience attention and has a strong “C-level” presence with the ability to interact, present, and summarize cohesive information to and for leadership-level executives, both internal and external; outstanding storyteller with the ability to prepare and deliver compelling presentations Understanding of design thinking principles, with experience applying design thinking to session facilitation and research Excellent interpersonal and communication skills, with demonstrated experience managing relationships with multiple stakeholders; strong coaching and mentorship skills, with experience leading and developing project teams in an agile and dynamic environment; ability to deal with complexity and ambiguityTravel may range from fifty to eighty percent at timesApplicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future"
72,Data Scientist/Data Analyst,KPMG,"Associate, Innovation Consultant","Minimum one year of recent experience in design thinking, facilitation, training, or similar industriesBachelor's degree from an accredited college/universityAbility to deal with complexity and ambiguity in a dynamic and fast-paced environmentExcellent research, analytical, design thinking and presentation skills requiredStrong operation skills and attention to detail; ability to work on different projects and deliver high quality deliverables in committed time framesExtensive knowledge of Microsoft Power Point, Word, Excel, and Outlook; ability to learn new analytical toolsApplicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future"
73,Data Scientist/Data Analyst,KPMG,Associate .NET Development,"Minimum three years of recent software development experience with hands-on object-oriented methodologies and good understanding of architecture and design patternsMinimum two years of recent system developer experience in developing enterprise web or desktop applications using Microsoft Azure, .NET, ASP.NET, C#, JavaScript based frameworks (JQuery, Angular), HTML programming, XML, Web API, SQL Server technologies (T-SQL, SSIS, SSRS)Bachelor's degree from an accredited college or universityWorking knowledge of UML concepts and Agile methodologies such as SCRUM and TDDStrong knowledge of software processes such as source control management, change management, defect tracking and continuous integration"
74,Data Scientist/Data Analyst,KPMG,"Sr. Associate, Java Developer","Minimum four years of experience with Java SE, including experience with Java 8Bachelor's Degree from an accredited college or university is preferredExperience with algorithm design and analysisBasic familiarity with financial securities and transactions (stocks, options, bonds, etc.)Experience debugging legacy codebases, and refactoring them to reduce bugs and increase maintainabilityAbility to analyze complex technical requirements"
75,Data Scientist/Data Analyst,KPMG,Associate .NET Development II,"Minimum three years of recent software development experience with hands-on object-oriented methodologies and good understanding of architecture and design patternsBachelor's degree from an accredited college or universityMinimum of two year of system developer experience in developing enterprise web or desktop applications using Microsoft Azure, .NET, ASP.NET, C#, JavaScript based frameworks (JQuery, Angular), HTML programming, XML, Web API, SQL Server technologies (T-SQL, SSIS, SSRS)Working knowledge of UML concepts and Agile methodologies such as SCRUM and TDDKnowledge on software processes such as source control management, change management, defect tracking and continuous integration"
76,Data Scientist/Data Analyst,KPMG,"Director, Data & Analytics","A minimum of eight years of data analytics leadership (formulation / implementation of data strategies)Bachelor's degree from an accredited college/university; Masters of PhD from an accredited college/university preferredExperience in creating strategic plans and translating business needs into concrete data-driven initiatives and specific actions, to include:  strategic roadmaps, project outlines, detailed action plansExperience in data platform modernization, cloud migration and adoption, technical team building / leadership, and change managementBackground in leading technical teams and solid understanding of on-premise and cloud-native cutting-edge technologiesStrong communication skills and ability to present complex information concisely through written & verbal communication; experience hosting interviews, brainstorms / workshops with business teams and executives on data-related topics / projectsAbility to obtain a U.S. Federal government security clearance within a reasonable period of time, which requires U.S. citizenship"
77,Data Scientist/Data Analyst,KPMG,"Senior Associate, Federal Data Analyst","A minimum of three years of business analysis/requirement gathering experience, specifically technical data and analytics; U.S. Federal government consulting experience preferredExperience with programming languages (Python preferred) with the ability to learn new languages and technologies quickly; ability to rapidly ingest, transform, engineer, and visualize data for both ad hoc and product-level (e.g., automated) data & analytics solutionsBachelor's degree from an accredited college/universityProficiency in developing, maintaining and operating relational databases, SQL Server. Must understand and be able to execute ETL processes, in particular to support the generation of an annual federally mandated reportProficient in the technical operation and manipulation of data within MS Access, and MS ExcelAbility to communicate complex concepts effectively and confidently-in speaking and writing - with team members and all levels of technical and nontechnical customer stakeholdersAbility to develop, manage and maintain technical documentation for all reports, applications, and user guides, as well as filing conventions for data flowU.S. citizenship required and an active U.S. Federal government Secret security clearance"
78,Data Scientist/Data Analyst,KPMG,"Senior Specialist, Federal Data Modeler","Minimum three years experience in business intelligence, designing and developing analytical applications and performing data analysis and data modeling; U.S. Federal government consulting experienceBachelor's degree from an accredited college or universityExperience with hands-on developing with visualization tools - Tableau or Qlik (preferred)Experience with programming languages (Python preferred) with the ability to pick up new languages and technologies quickly; ability to rapidly ingest, transform, engineer, and visualize data for both ad hoc and product-level (e.g., automated) data & analytics solutionsProficiency in developing complex SQL queriesExperience with large-scale big data technologies such as Apache Spark, Databricks, Hive/AWS Glue, is preferredKnowledge of best practices in analytics, exploratory data analysis, data wrangling, data visualization and ETLU.S. citizenship required and an active U.S. Federal government Secret security clearance"
79,Data Scientist/Data Analyst,KPMG,Senior Associate – Engage (Salesforce) Adoption and Sustainment,"Minimum three years of recent experience, preferably in an environment that has implemented CRMBachelor's degree from an accredited college or university, in information systems preferredExperience in supporting CRM adoption learning content and training with stakeholders and end-users; able to identify best-practices and share successes and talent needs with team; ability to function in a virtual team with team members and internal stakeholders across the United StatesStrong project management experience and is comfortable working with senior stakeholders; excellent data and analytics experience, preferably in Salesforce.com environmentCapable of building momentum and pivot as needed; highly self-motivated and able to multitask with limited supervision; interested in working in an entrepreneurial team with a start-up mind-setSome travel required for internal meetings and trainingApplicants must be currently authorized to work in the United States, without the need for visa sponsorship now or in the future"
80,Data Scientist/Data Analyst,KPMG,"Manager, TA Reporting & Analytics","Minimum five years of recent, related Talent Acquisition, Human Resources, or similar experience; preferably within a professional services firm or similar environmentBachelor's degree from an accredited college/university or five years equivalent work experienceExperience with data analytics and visualization tools such as Alteryx, Qlik Sense, or VisierStrong proficiency in MS PowerPoint and Excel with advanced skills including nested formulas and pivot tablesExperience with Avature ATS including building lists, and understanding of the typical recruiting processStrong organizational, written, and verbal communication skills and ability to coordinate multiple projects and programs in a high-impact environment while building relationships and rapport with TA leadership and recruiters"
81,Data Scientist/Data Analyst,KPMG,"Senior Associate, Federal Data Visualization (TS/SCI + Poly)","A minimum of three years of professional Data Analytics experience; Federal Consulting experience preferredBachelor's degree from an accredited college/universityUnderstand complex financial data and processes to perform data analysis, review reporting logic, trace data lineage and sourcesProficient with data visualization tools such as:  Tableau Ability to travel as required to support firm engagementsU.S. citizenship required and an active U.S. Federal government Top Secret + Poly security clearance"
